price,discount_pct,stock_qty,days_since_publish,category_enc,brand_enc,source_store_enc,shop_country_enc,in_stock,is_on_promo,product_id,name,popularity_score
-0.11623782725738445,0.9906631836931057,1.0706458082193642,-0.07395363274638327,77,25,5,1,1,1,6806268281034,Gymshark Essential Oversized Joggers - Pebble Grey,4.523
-0.11320386396037238,-0.6570383180440083,0.4862693842660495,-0.07395363274638327,80,25,5,1,1,0,6806394437834,Gymshark Running Tank - Black,4.519
-0.1253397171484206,0.4414293497807344,-0.9111524991005729,-0.3886396384474589,135,25,5,1,0,1,6806425403594,Gymshark Lifting Club 2012 Graphic Long Sleeve Top - Stone Beige/Wash,4.519
-0.0808415887922438,0.4414293497807344,-0.9111524991005729,-0.4107228669177099,77,25,5,1,0,1,6806207332554,Gymshark Strength Joggers - Light Grey Core Marl,4.507
-0.03482647878756095,-0.10780448413163692,-0.9111524991005729,-0.07395363274638327,78,25,5,1,0,1,6806463447242,Gymshark Power Washed Hoodie - GS Black,4.477
-0.08792083648527192,-0.6570383180440083,-0.3267760751472581,-0.557944390052716,137,25,5,1,1,0,6806531506378,Gymshark Training Fleece Joggers - Reset Pink,4.476
-0.16983784550459743,1.539897017605477,-0.9111524991005729,-0.07395363274638327,116,25,5,1,0,1,6806331621578,Gymshark Collegiate Crew Sock 2pk - Athletic Blue,4.471
-0.07275102000021165,-0.6570383180440083,1.4263531967126863,-0.6205135373850936,79,25,5,1,1,0,6806540615882,"Gymshark Movement Sport 5"" Shorts - GS Black",4.44
-0.05252459802013128,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,7,25,5,1,0,0,6806310813898,Gymshark Everyday Holdall Medium  - Smoke Blue,4.438
-0.09803404747531211,-0.6570383180440083,0.4227502077493848,-0.5689860042878415,140,25,5,1,1,0,6806534029514,Gymshark Halter Neck Cami with Shelf - GS Soft White,4.434
-0.05252459802013128,-0.6570383180440083,1.0706458082193642,-0.6849229537566588,137,25,5,1,1,0,6806787719370,Gymshark To From Pants - Soft White/Stealth Blue,4.434
-0.11320386396037238,-0.6570383180440083,1.0706458082193642,-0.07395363274638327,7,25,5,1,1,0,6806311534794,Gymshark Everyday Camera Bag - Black/Oat White,4.433
-0.05758120351515137,-0.6570383180440083,-0.2759607339339264,-0.6205135373850936,80,25,5,1,1,0,6806341877962,Gymshark Running Elite Tank - Linen Brown,4.428
-0.08488687318825985,0.4414293497807344,0.765753760939374,-0.46041013097577443,135,25,5,1,1,1,6806418686154,Gymshark Juicy Peach Long Sleeve T-Shirt - Cloud Pink,4.424
-0.0970227263763081,0.4414293497807344,-0.9111524991005729,-0.07395363274638327,134,25,5,1,0,1,6806352986314,Gymshark Piping Leggings - Sets Red/Carmine Red/Soft White,4.424
-0.11826046945539248,-0.6570383180440083,1.8963951029360049,-0.6205135373850936,142,25,5,1,1,0,6806561128650,Gymshark Balcony Peekaboo Sports Bra - GS Strength Green,4.422
-0.1637699189105733,1.539897017605477,-0.9111524991005729,-0.07395363274638327,1,25,5,1,0,1,6806311338186,Gymshark Silicone Lifting Straps - Bench Blue,4.422
-0.10106801077232418,0.4414293497807344,0.8419767727593716,-0.07395363274638327,139,25,5,1,1,1,6806228074698,Gymshark Lift Seamless Shorts - Worn Blue/Peri Blue Marl,4.422
-0.08286423099025184,-0.6570383180440083,-0.37759141636058985,-0.557944390052716,137,25,5,1,1,0,6806513844426,Gymshark Worn Crest Graphic Joggers - GS Stealth Blue,4.414
-0.07275102000021165,0.4414293497807344,0.37193486653605307,-0.3831188313298962,138,25,5,1,1,1,6806426779850,Gymshark Cosy Luxe Hoodie - Rich Maroon,4.406
0.04860751188027058,-0.6570383180440083,-0.5173336046972521,-0.6205135373850936,74,25,5,1,1,0,6806173941962,Gymshark Running Elite Lightweight Windbreaker - Black,4.404
-0.04241138703009109,-0.6570383180440083,0.16867350168272618,-0.6849229537566588,134,25,5,1,1,0,6806773858506,Gymshark Soft Sculpt Leggings - Cool Brown,4.395
-0.14860010242551303,1.539897017605477,0.7911614315460398,-0.3886396384474589,79,25,5,1,1,1,6806200811722,"Gymshark Conditioning 7"" Shorts - Black",4.392
-0.09297744198029201,-0.6570383180440083,-0.16162621620393,-0.6205135373850936,135,25,5,1,1,0,6806541467850,Gymshark Power Washed Long Sleeve Top -  Cherry Purple/Acid Wash,4.391
-0.12584537769792262,-0.10780448413163692,-0.9111524991005729,-0.07395363274638327,130,25,5,1,0,1,6806287220938,Gymshark Everyday Seamless Ribbed Midi Top - Navy,4.384
-0.11320386396037238,0.4414293497807344,-0.9111524991005729,-0.07395363274638327,135,25,5,1,0,1,6806353051850,Gymshark Twist Back Long Sleeve Top - Iron Blue,4.383
-0.08792083648527192,0.9906631836931057,-0.6062604518205826,-0.07395363274638327,137,25,5,1,1,1,6806341025994,Gymshark Retro Stripe Snap Pants - Smoke Blue/Deep Petrol Blue,4.377
-0.11320386396037238,-0.6570383180440083,0.18137733698605912,-0.5689860042878415,81,25,5,1,1,0,6806531375306,Gymshark Athletic Division Graphic T-Shirt - Calm Pink,4.374
-0.13747557033646884,0.9906631836931057,-0.05999553377726656,-0.07395363274638327,43,25,5,1,1,1,6806304653514,Gymshark Power Cap - Rich Maroon,4.362
-0.09803404747531211,-0.6570383180440083,-0.37759141636058985,-0.6849229537566588,7,25,5,1,1,0,6806663921866,Gymshark Sharkhead Backpack - Cool Brown,4.362
-0.05252459802013128,-0.6570383180440083,1.146868820039362,-0.5689860042878415,137,25,5,1,1,0,6806529999050,Gymshark Cosy Luxe Straight Leg Regular Joggers - GS Stealth Blue,4.362
-0.13343028594045275,-0.6570383180440083,-0.9111524991005729,-0.6205135373850936,81,25,5,1,0,0,6806556967114,Gymshark Set The Pace Boxy T-Shirt - GS Soft White,4.361
-0.13343028594045275,0.4414293497807344,1.8328759264193404,-0.46041013097577443,79,25,5,1,1,1,6806252486858,"Gymshark Arrival Block 6"" Shorts - Navy",4.361
-0.08286423099025184,-0.6570383180440083,-0.6824834636405802,-0.07395363274638327,143,25,5,1,1,0,6806381789386,Gymshark Soft Sculpt Short Sleeve Midi Top - Black,4.357
-0.05758120351515137,-0.6570383180440083,1.2612033377693583,-0.5689860042878415,134,25,5,1,1,0,6806323495114,Gymshark Vital Seamless 2.0 Leggings - Midnight Purple/Marl,4.348
-0.056569882416147355,0.4414293497807344,-0.6189642871239155,-0.46041013097577443,78,25,5,1,1,1,6806203924682,Gymshark Layered Graphic Zip Up Hoodie - Pebble Grey,4.348
-0.09803404747531211,-0.6570383180440083,1.7820605852060085,-0.6186732683459061,143,25,5,1,1,0,6806567125194,Gymshark Adapt Animal X Whitney Short Sleeve Top - Black /  Asphalt Grey,4.345
-0.08286423099025184,-0.6570383180440083,1.2612033377693583,-0.6702008014431582,142,25,5,1,1,0,6806671425738,Gymshark Interval Seamless Medium Support  Sports Bra - Stealth Blue/Storm Blue,4.344
0.008154667920109835,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,133,25,5,1,0,0,6806358917322,Gymshark Puffer Vest - Brick Brown,4.344
-0.10511329516834023,0.4414293497807344,-0.9111524991005729,-0.42360475019202287,138,25,5,1,0,1,6806395125962,Gymshark GSLC Graphic Zip Up Hoodie - Cherry Purple,4.343
-0.08488687318825985,0.4414293497807344,4.322827645872595,-0.46041013097577443,143,25,5,1,1,1,6806417998026,Gymshark Juicy Peach Short Sleeve T-Shirt - Cloud Pink,4.336
-0.04241138703009109,-0.6570383180440083,-0.9111524991005729,-0.3831188313298962,138,25,5,1,0,0,6806427500746,Gymshark Cosy Luxe Zip Through Hoodie - Compound Blue Marl,4.335
-0.05758120351515137,-0.6570383180440083,-0.46651826348392034,-0.6849229537566588,138,25,5,1,1,0,6806638788810,Gymshark Glutey Calls Graphic Sweatshirt - Light Grey Core Marl,4.333
-0.07275102000021165,0.4414293497807344,-0.14892238090059706,-0.07395363274638327,133,25,5,1,1,1,6806417342666,Gymshark Vital Warm Jacket - Base Green/Marl,4.327
-0.11724914835638846,0.4414293497807344,-0.9111524991005729,-0.07395363274638327,7,25,5,1,0,1,6806315958474,Gymshark Everyday Tote  - Athletic Burgundy,4.327
-0.14354349693049295,-0.6570383180440083,0.2576003488060567,-0.5192987402297768,151,25,5,1,1,0,6806330441930,Gymshark Valentines Graphic Frill Midi 3pk - Cloud Pink/Reset Pink/Rich Maroon,4.326
-0.1081472584653523,-0.6570383180440083,-0.9111524991005729,-0.46041013097577443,81,25,5,1,0,0,6806278766794,Gymshark Oversized Premium Ribbed T-Shirt - Rich Maroon,4.32
-0.08286423099025184,-0.6570383180440083,-0.9111524991005729,-0.6186732683459061,135,25,5,1,0,0,6806553821386,Gymshark Adapt Animal X Whitney Long Sleeve Crop Top - Sorbet Yellow /  Dayglow Peach,4.299
-0.12331707495041257,-0.6570383180440083,3.331928492212626,-0.557944390052716,140,25,5,1,1,0,6806514630858,Gymshark Everyday Seamless Ribbed Tank - GS Black,4.296
-0.056569882416147355,0.4414293497807344,-0.18703388681059588,-0.46041013097577443,79,25,5,1,1,1,6806466920650,Gymshark RT Competition Board Short - GS Brand Blue/GS Black,4.294
-0.05252459802013128,-0.6570383180440083,-0.9111524991005729,-0.5689860042878415,137,25,5,1,0,0,6806506864842,Gymshark Cosy Luxe Straight Leg Tall Joggers - Bros Soft Grey Marl,4.29
-0.032298176040050905,0.4414293497807344,0.5497885607827141,-0.46041013097577443,77,25,5,1,1,1,6806411772106,Gymshark Premium Heavyweight Jogger - Pitch Grey,4.283
-0.13747557033646884,0.9906631836931057,-0.9111524991005729,-0.07395363274638327,76,25,5,1,0,1,6806264250570,Gymshark Essential Oversized Long Sleeve T-Shirt - Black,4.282
-0.0646604512081795,0.4414293497807344,-0.9111524991005729,-0.07395363274638327,137,25,5,1,0,1,6806375694538,Gymshark Contrast Track Pants - Black/Graphite Grey/Oat White,4.272
-0.11623782725738445,0.9906631836931057,-0.9111524991005729,-0.07395363274638327,143,25,5,1,0,1,6806366650570,Gymshark Lifting Mesh Oversized Tee - Warm Lilac,4.27
-0.1303963226434407,0.9906631836931057,1.121461149432696,-0.07395363274638327,142,25,5,1,1,1,6806356459722,Gymshark Piping Sports Bra - Deep Petrol Blue/Smoke Blue/Soft White,4.27
-0.08286423099025184,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,142,25,5,1,0,0,6806372876490,Gymshark Square Neck Sports Bra - Peri Blue,4.269
-0.1091585795643563,0.4414293497807344,-0.7460026401572448,-0.5192987402297768,76,25,5,1,1,1,6806394372298,Gymshark Running Long Sleeve T-Shirt - Deep Petrol Blue,4.266
-0.04241138703009109,-0.6570383180440083,-0.47922209878725325,-0.3831188313298962,138,25,5,1,1,0,6806427730122,Gymshark Cosy Luxe Zip Through Hoodie - Grey,4.265
-0.032298176040050905,0.4414293497807344,-0.5046297693939191,-0.46041013097577443,77,25,5,1,1,1,6806411673802,Gymshark Premium Heavyweight Jogger - Black,4.265
-0.06769441450519155,-0.6570383180440083,-0.5554451106072509,-0.6849229537566588,134,25,5,1,1,0,6806779527370,Gymshark Whitney Regular Leggingss - Force Blue,4.264
-0.07275102000021165,0.4414293497807344,-0.9111524991005729,-0.5192987402297768,134,25,5,1,0,1,6806488318154,Gymshark Flow Leggings - Midnight Purple,4.261
-0.032298176040050905,-0.6570383180440083,-0.1997377221139288,-0.07395363274638327,78,25,5,1,1,0,6806263824586,Gymshark Olde English Hoodie - Soft Grey Marl,4.26
-0.037354781535071,-0.6570383180440083,-0.9111524991005729,-0.3886396384474589,78,25,5,1,0,0,6806410690762,Gymshark Power Hoodie - Rich Maroon,4.253
-0.05252459802013128,-0.6570383180440083,-0.14892238090059706,-0.5689860042878415,137,25,5,1,1,0,6806511222986,Gymshark Cosy Luxe Straight Leg Regular Joggers - Calm Pink,4.253
-0.07780762549523174,-0.6570383180440083,-0.6697796283372472,-0.6702008014431582,139,25,5,1,1,0,6806643441866,Gymshark Interval Seamless Shorts - Dayglow Peach,4.248
-0.1091585795643563,0.4414293497807344,1.09605347882603,-0.07395363274638327,76,25,5,1,1,1,6806393651402,Gymshark Running Long Sleeve T-Shirt - Smoke Blue,4.242
-0.032298176040050905,-0.6570383180440083,-0.08540320438393242,-0.07395363274638327,78,25,5,1,1,0,6806410461386,Gymshark Power Zip Up Hoodie - Black/Asphalt Grey,4.241
-0.11219254286136837,-0.10780448413163692,-0.9111524991005729,-0.07395363274638327,81,25,5,1,0,1,6806252880074,Gymshark Conditioning Club Oversized T-Shirt - Athletic Blue,4.235
-0.00195854306993035,-0.6570383180440083,0.6260115726027117,-0.6076316541107806,81,25,5,1,1,0,6806524199114,Gymshark Physique T-Shirt - Soft Brown/Archive Brown,4.235
-0.1030906529703322,-0.6570383180440083,1.0452381376126985,-0.6849229537566588,143,25,5,1,1,0,6806772809930,Gymshark Vital Seamless 2.0 Light T-Shirt - Chilled Blue,4.23
-0.09803404747531211,-0.6570383180440083,1.9726181147560025,-0.07395363274638327,81,25,5,1,1,0,6806212116682,Gymshark Versatile Seamless T-Shirt - Dark Grey/Black,4.228
-0.10511329516834023,0.4414293497807344,0.30841569001938846,-0.07395363274638327,139,25,5,1,1,1,6806364979402,Gymshark Adapt Animal Seamless Shorts - Black/Asphalt Grey,4.222
-0.09297744198029201,0.4414293497807344,-0.9111524991005729,-0.5192987402297768,77,25,5,1,0,1,6806197207242,Gymshark GS66 Jogger - Black,4.219
-0.05758120351515137,-0.6570383180440083,-0.5046297693939191,-0.07395363274638327,134,25,5,1,1,0,6806323658954,Gymshark Vital Seamless 2.0 Leggings - Rich Maroon/Marl,4.218
-0.03937742373307903,-0.10780448413163692,1.4644647026226851,-0.07395363274638327,134,25,5,1,1,1,6806220865738,Gymshark x Analis Seamless Leggings - Black/Silver Grey,4.218
-0.11623782725738445,0.9906631836931057,-0.9111524991005729,-0.07395363274638327,138,25,5,1,0,1,6806400565450,Gymshark Lifting Club Graphic Oversized Crew Neck - Black,4.215
-0.06769441450519155,-0.6570383180440083,-0.9111524991005729,-0.16964762278413725,79,25,5,1,0,0,4610040954958,Gymshark Swim Board Shorts - Charcoal/Black,4.213
-0.09803404747531211,-0.6570383180440083,0.06704281925606274,-0.6186732683459061,143,25,5,1,1,0,6806555558090,Gymshark Adapt Animal X Whitney Short Sleeve Top - Sorbet Yellow /  Dayglow Peach,4.209
-0.09297744198029201,0.4414293497807344,0.028931313346063955,-0.46041013097577443,137,25,5,1,1,1,6806475768010,Gymshark SuperSoft Straight Leg Pant - Dusk Pink,4.205
-0.05252459802013128,-0.6570383180440083,0.18137733698605912,-0.6205135373850936,137,25,5,1,1,0,6806552936650,Gymshark Power Washed Cuff Joggers -  Cherry Purple/Acid Wash,4.2
-0.032298176040050905,0.4414293497807344,0.765753760939374,-0.46041013097577443,77,25,5,1,1,1,6806378152138,The Gymshark Pants Elite - Black,4.197
-0.07275102000021165,-0.6570383180440083,0.19408117228939206,-0.5689860042878415,77,25,5,1,1,0,6806529900746,Gymshark Power Wordmark Joggers - GS Stealth Blue,4.193
-0.1030906529703322,-0.6570383180440083,-0.35218374575392397,-0.07395363274638327,143,25,5,1,1,0,6806326280394,Gymshark Vital Seamless 2.0 Light T-Shirt - Obsidian Green Marl,4.189
-0.04241138703009109,-0.6570383180440083,0.6006039019960459,-0.3996812526825844,77,25,5,1,1,0,6805942141130,Gymshark Straight Leg Tracksuit Pant - Black/Burgundy Brown,4.183
-0.1030906529703322,-0.10780448413163692,0.2830080194127226,-0.43832690250552353,7,25,5,1,1,1,6806318121162,Gymshark Mode Hybrid Tote - Dusk Pink,4.183
-0.0808415887922438,0.4414293497807344,-0.9111524991005729,-0.5248195473473396,142,25,5,1,0,1,6806471901386,Gymshark Energise Seamless Sports Bra - Black,4.182
-0.10106801077232418,0.4414293497807344,-0.5554451106072509,-0.07395363274638327,142,25,5,1,1,1,6806364160202,Gymshark Adapt Animal Seamless Sports Bra - Cherry Purple/Reset Pink,4.181
-0.11674348780688644,-0.10780448413163692,-0.720594969550579,-0.46041013097577443,7,25,5,1,1,1,6806305865930,Gymshark Everyday Mini Holdall - Build Pink,4.179
-0.10511329516834023,0.4414293497807344,-0.35218374575392397,-0.5192987402297768,142,25,5,1,1,1,6806485795018,Gymshark Flow Light Support Sports Bra - GS Black,4.179
-0.06769441450519155,-0.6570383180440083,1.2993148436793571,-0.6205135373850936,81,25,5,1,1,0,6806566207690,Gymshark Distance Seamless T-Shirt -  Light Grey /  Light Grey / ACID WASH,4.178
-0.11320386396037238,0.4414293497807344,-0.3648875810572569,-0.07395363274638327,139,25,5,1,1,1,6806299934922,Gymshark Legacy Logo Tight Shorts - Deep Petrol Blue,4.177
-0.12129443275240454,0.4414293497807344,-0.9111524991005729,-0.3886396384474589,81,25,5,1,0,1,6806408724682,Gymshark Power T-Shirt - Bench Blue,4.174
-0.14354349693049295,2.63836468543022,-0.9111524991005729,-0.5027363188770887,138,25,5,1,0,1,6805793079498,Gymshark I Love Squats Hoodie - Asphalt Grey,4.173
-0.10511329516834023,0.4414293497807344,-0.9111524991005729,-0.07395363274638327,137,25,5,1,0,1,6806374318282,Gymshark Strength Department Joggers - Cherry Purple,4.167
-0.11320386396037238,-0.6570383180440083,-0.14892238090059706,-0.6205135373850936,81,25,5,1,1,0,6806560964810,Gymshark Run Club Graphic T-Shirt - GS White,4.165
-0.10106801077232418,0.4414293497807344,3.1032594567526335,-0.07395363274638327,139,25,5,1,1,1,6806250062026,Gymshark Power Original Tight Shorts - Midnight Purple,4.163
-0.13343028594045275,0.4414293497807344,-0.9111524991005729,-0.4328060953879608,143,25,5,1,0,1,6806244032714,Gymshark TRAINING OVERSIZED T-SHIRT - Lifestyle Brown,4.163
-0.0808415887922438,0.4414293497807344,-0.0345878631706007,-0.3886396384474589,137,25,5,1,1,1,6806418882762,Gymshark Strength Graphic Joggers - Black,4.159
-0.04241138703009109,-0.6570383180440083,0.1305619957727274,-0.6186732683459061,134,25,5,1,1,0,6806538158282,Gymshark Adapt Animal X Whitney Leggings - Energy Gelato Green /  Sorbet Yellow,4.157
-0.1081472584653523,-0.6570383180440083,0.9054959492760362,-0.5689860042878415,80,25,5,1,1,0,6806515089610,Gymshark Olde English Tank - Bros Soft Grey Marl,4.154
-0.037354781535071,-0.6570383180440083,1.9218027735426708,-0.6205135373850936,78,25,5,1,1,0,6806552281290,Gymshark Collegiate Tech Hoodie - Grey,4.154
-0.08792083648527192,-0.6570383180440083,-0.35218374575392397,-0.07395363274638327,134,25,5,1,1,0,6806366224586,Gymshark Training Straight Leg Leggings - Black,4.153
-0.04038874483208306,0.4414293497807344,-0.9111524991005729,-0.5248195473473396,85,25,5,1,0,1,6806492545226,Gymshark Power x Frazetta Graphic Joggers - Black,4.153
-0.02218496505001072,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,133,25,5,1,0,0,6806357606602,Gymshark Running Warmth Zip Up Jacket - Black,4.148
-0.11320386396037238,0.4414293497807344,-0.9111524991005729,-0.42360475019202287,135,25,5,1,0,1,6805669314762,Gymshark Vital Seamless Light Long Sleeve Top - Heavy Blue/ Marl,4.143
-0.07780762549523174,-0.6570383180440083,-0.3648875810572569,-0.557944390052716,138,25,5,1,1,0,6806513483978,Gymshark Training Oversized Fleece Hoodie - Cool Brown,4.141
-0.027241570545030812,-0.6570383180440083,-0.35218374575392397,-0.5689860042878415,136,25,5,1,1,0,6806501327050,Gymshark Lift Seamless Strappy All in One - Black/Black Marl,4.139
-0.14354349693049295,-0.6570383180440083,-0.9111524991005729,-0.6205135373850936,124,25,5,1,0,0,6805780267210,Gymshark Running Arm Sleeves - Black,4.138
-0.09297744198029201,0.4414293497807344,0.5624923960860471,-0.46041013097577443,81,25,5,1,1,1,6806189834442,Gymshark 2012 Lifting Club T-Shirt - Linen Brown,4.137
-0.11320386396037238,-0.6570383180440083,-0.46651826348392034,-0.6205135373850936,79,25,5,1,1,0,6806569189578,Gymshark Arrival Contrast Shorts - Black/Grey,4.137
-0.00195854306993035,-0.6570383180440083,0.028931313346063955,-0.5689860042878415,74,25,5,1,1,0,6806531768522,Gymshark Power Coach Jacket - Smokey Grey,4.137
-0.06769441450519155,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,78,25,5,1,0,0,6806398107850,Gymshark Running 1/4 Zip - Pebble Grey,4.135
-0.09803404747531211,-0.6570383180440083,-0.3140722398439252,-0.5689860042878415,140,25,5,1,1,0,6806496379082,Gymshark Corset Tank Top - GS Black,4.133
-0.08286423099025184,-0.6570383180440083,0.753049925636041,-0.557944390052716,138,25,5,1,1,0,6806530064586,Gymshark Worn Crest Graphic Sweatshirt - GS Stealth Blue,4.132
-0.08286423099025184,-0.6570383180440083,-0.9111524991005729,-0.557944390052716,137,25,5,1,0,0,6806496444618,Gymshark Collegiate Graphic Straight Leg Joggers - GS Black,4.131
-0.032298176040050905,0.4414293497807344,2.3537331738559906,-0.07395363274638327,74,25,5,1,1,1,6806337126602,Gymshark Hybrid Quilted Jacket - Black,4.127
-0.07780762549523174,-0.6570383180440083,0.6006039019960459,-0.5689860042878415,139,25,5,1,1,0,6806496739530,Gymshark Lift Seamless Shorts - Calm Pink,4.126
-0.08286423099025184,-0.6570383180440083,0.09245048986272861,-0.6205135373850936,78,25,5,1,1,0,6806538420426,Gymshark Vital 1/4 Zip -  Iron Blue /  Stealth Blue,4.122
-0.09297744198029201,-0.6570383180440083,-0.9111524991005729,-0.6149927302675309,76,25,5,1,0,0,6806464790730,Gymshark Element Baselayer Mock Neck Long Sleeve T-Shirt - Black/Dark Grey Marl,4.121
-0.007015148564950442,-0.6570383180440083,0.6895307491193764,-0.6205135373850936,77,25,5,1,1,0,6806560932042,Gymshark Fade Graphic Straight Leg Pants - Light Grey Core Marl,4.119
-0.13343028594045275,-0.6570383180440083,0.753049925636041,-0.5689860042878415,80,25,5,1,1,0,6806505193674,Gymshark Critical 2.0 Drop Arm Tank - Smokey Grey,4.116
-0.05252459802013128,-0.6570383180440083,-0.4538144281805874,-0.5689860042878415,137,25,5,1,1,0,6806528393418,Gymshark Pump Straight Leg Pants - Black/Wash,4.113
-0.05252459802013128,-0.6570383180440083,-0.9111524991005729,-0.6205135373850936,140,25,5,1,0,0,6806348726474,Gymshark Running Elite Bodyfit Tank - Sour Pink,4.107
-0.08286423099025184,-0.6570383180440083,-0.9111524991005729,-0.07395363274638327,139,25,5,1,0,0,6806380118218,Gymshark Soft Sculpt Shorts - Peri Blue,4.106
-0.06769441450519155,-0.6570383180440083,-0.04729169847393363,-0.6849229537566588,134,25,5,1,1,0,6806776938698,Gymshark Whitney Tall Leggings - Force Blue,4.106
-0.11724914835638846,0.4414293497807344,-0.707891134247246,-0.414403404996085,79,25,5,1,1,1,6806185836746,"Gymshark Sport  7"" Shorts - Metal Grey/Black",4.101
